empty, tag_id, proj,trans_status, esu_type, obs_time
,384.3B23A9FCD5,LMN,T,SR_Ch1,2013-05-12 23:33:53
,384.3B23A9FCE1,LMN,T,SR_Ch3,2013-05-12 21:08:22
,384.3B23A9FCF3,LMN,T,SR_Ch3,2013-06-10 13:49:47
,384.3B23A9FD0C,LGS,T,SR_Ch1,2013-05-04 22:10:26
,384.3B23A9FD20,LWG,T,SR_Ch1,2013-05-13 02:22:23
,384.3B23A9FD30,LWG,T,SR_Ch1,2013-05-13 10:10:56
,384.3B23A9FD3B,LMN,T,SR_Ch3,2013-06-06 23:47:18
,384.3B23A9FD4F,LGS,T,SR_Ch1,2013-05-13 16:28:56
,384.3B23A9FD54,LMN,T,SR_Ch3,2013-05-13 21:16:19
,384.3B23A9FD81,LMN,T,SR_Ch3,2013-05-24 06:44:58
,384.3B23A9FD91,LMN,T,SR_Ch3,2013-06-09 01:43:47
,384.3B23A9FDC9,LMN,T,SR_Ch3,2013-05-15 03:07:07
,384.3B23A9FDE0,LMN,T,SR_Ch3,2013-05-12 07:53:30
,384.3B23A9FDFF,LWG,T,SR_Ch1,2013-04-29 22:57:48
,384.3B23A9FE0F,LWG,T,SR_Ch1,2013-05-03 09:50:54
,384.3B23A9FE2C,LWG,T,SR_Ch1,2013-05-05 05:19:52
,384.3B23A9FE37,LGS,T,SR_Ch1,2013-05-11 01:09:59
,384.3B23A9FE3A,LWG,T,SR_Ch1,2013-05-11 01:25:44
,384.3B23A9FE40,LGS,T,SR_Ch1,2013-05-18 05:53:32
,384.3B23A9FE43,LGS,T,SR_Ch1,2013-05-10 22:06:54
,384.3B23A9FE50,LWG,T,SR_Ch1,2013-05-09 17:06:24
,384.3B23A9FE56,LGS,T,SR_Ch1,2013-05-12 21:18:11
,384.3B23A9FE58,LMN,T,SR_Ch1,2013-05-15 12:50:17
,384.3B23A9FE5D,LWG,T,SR_Ch1,2013-05-07 00:10:40
,384.3B23A9FE69,LWG,T,SR_Ch1,2013-05-11 01:17:30
,384.3B23A9FE6D,LWG,T,SR_Ch1,2013-05-08 21:33:10
,384.3B23A9FE71,LMN,T,SR_Ch1,2013-05-19 13:46:23
,384.3B23A9FE72,LWG,T,SR_Ch1,2013-05-13 23:17:03
,384.3B23A9FE73,LWG,T,SR_Ch1,2013-05-12 02:38:37
,384.3B23A9FE76,LWG,T,SR_Ch1,2013-05-09 19:15:52
,384.3B23A9FE86,LWG,T,SR_Ch1,2013-05-06 09:38:45
,384.3B23A9FE89,LMN,T,SR_Ch1,2013-05-13 01:19:02
,384.3B23A9FE8B,LWG,T,SR_Ch1,2013-05-09 22:07:53
,384.3B23A9FE8E,LGS,T,SR_Ch1,2013-05-18 19:06:35
,384.3B23A9FE95,LMN,T,SR_Ch1,2013-05-14 05:36:39
,384.3B23A9FE98,LWG,T,SR_Ch1,2013-05-06 22:35:26
,384.3B23A9FE99,LWG,T,SR_Ch1,2013-05-07 08:09:56
,384.3B23A9FE9D,LMN,T,SR_Ch3,2013-05-15 03:43:21
,384.3B23A9FEB4,LMN,T,SR_Ch3,2013-06-11 13:09:01
,384.3B23A9FEC5,LMN,T,SR_Ch3,2013-06-11 11:28:35
,384.3B23A9FEE4,LWG,T,SR_Ch1,2013-05-12 06:41:56
,384.3B23A9FEE5,LGS,T,SR_Ch1,2013-05-07 01:32:51
,384.3B23A9FEE8,LWG,T,SR_Ch1,2013-05-13 11:40:40
,384.3B23A9FF00,LWG,T,SR_Ch1,2013-05-10 12:10:37
,384.3B23A9FF03,LGS,T,SR_Ch1,2013-05-09 02:23:35
,384.3B23A9FF04,LGS,T,SR_Ch1,2013-05-12 00:31:23
,384.3B23A9FF11,LGS,T,SR_Ch1,2013-05-14 20:44:02
,384.3B23A9FF14,LWG,T,SR_Ch1,2013-05-09 01:23:23
,384.3B23A9FF16,LMN,T,SR_Ch1,2013-05-11 04:08:34
,384.3B23A9FF1C,LMN,T,SR_Ch1,2013-05-14 21:38:33
,384.3B23A9FF1E,LGS,T,SR_Ch1,2013-05-09 09:52:29
,384.3B23A9FF1F,LGS,T,SR_Ch1,2013-05-10 02:26:05
,384.3B23A9FF27,LGS,T,SR_Ch1,2013-05-10 22:03:58
,384.3B23A9FF2F,LGS,T,SR_Ch1,2013-05-13 21:05:54
,384.3B23A9FF38,LWG,T,SR_Ch1,2013-05-13 03:25:49
,384.3B23A9FF3D,LGS,T,SR_Ch1,2013-05-09 20:48:30
,384.3B23A9FF4B,LMN,T,SR_Ch3,2013-05-14 05:34:50
,384.3B23A9FF76,LMN,S,SR_Ch3,2013-06-09 13:33:41
,384.3B23A9FF89,LWG,T,SR_Ch1,2013-04-29 21:56:05
,384.3B23A9FF9A,LGS,T,SR_Ch1,2013-05-09 20:45:41
,384.3B23A9FFAA,LWG,T,SR_Ch1,2013-05-06 21:25:07
,384.3B23A9FFBF,LWG,T,SR_Ch1,2013-05-07 22:07:54
,384.3B23A9FFDF,LMN,T,SR_Ch3,2013-06-01 11:09:48
,384.3B23AA000D,LMN,T,SR_Ch1,2013-05-08 08:33:40
,384.3B23AA0026,LGS,T,SR_Ch1,2013-05-06 13:26:07
,384.3B23AA0035,LWG,T,SR_Ch1,2013-05-13 12:36:38
,384.3B23AA0069,LWG,T,SR_Ch1,2013-05-08 10:22:43
,384.3B23AA0077,LGS,T,SR_Ch1,2013-05-06 13:12:29
,384.3B23AA0078,LMN,T,SR_Ch1,2013-05-13 03:17:36
,384.3B23AA007D,LGS,T,SR_Ch1,2013-05-09 01:13:45
,384.3B23AA0086,LGS,T,SR_Ch1,2013-05-10 22:01:06
,384.3B23AA008A,LWG,T,SR_Ch1,2013-05-14 16:43:52
,384.3B23AA0090,LWG,T,SR_Ch1,2013-05-05 06:54:54
,384.3B23AA009B,LGS,T,SR_Ch1,2013-05-10 13:53:07
,384.3B23AA009D,LWG,T,SR_Ch1,2013-05-10 12:28:23
,384.3B23AA00A1,LWG,T,SR_Ch1,2013-05-08 16:03:00
,384.3B23AA00AC,LWG,T,SR_Ch1,2013-05-07 22:36:02
,384.3B23AA00AF,LWG,T,SR_Ch1,2013-05-13 05:48:19
,384.3B23AA00EE,LMN,T,SR_Ch3,2013-06-05 03:00:50
,384.3B23AA010F,LWG,T,SR_Ch1,2013-05-13 05:06:01
,384.3B23AA0111,LWG,T,SR_Ch1,2013-05-08 20:35:15
,384.3B23AA012E,LWG,T,SR_Ch1,2013-05-10 15:05:32
,384.3B23AA0133,LWG,T,SR_Ch1,2013-05-10 04:23:56
,384.3B23AA0134,LWG,T,SR_Ch1,2013-05-08 21:41:42
,384.3B23AA02AA,LWG,T,SR_Ch1,2013-05-08 15:28:12
,384.3B23AA02C7,LGS,T,SR_Ch1,2013-05-07 04:04:55
,384.3B23AA02C9,LGS,T,SR_Ch1,2013-05-17 04:03:32
,384.3B23AA02D2,LMN,T,SR_Ch1,2013-05-23 21:13:43
,384.3B23AA02D5,LGS,T,SR_Ch1,2013-05-04 23:39:25
,384.3B23AA02D7,LGS,T,SR_Ch1,2013-05-07 12:36:28
,384.3B23AA02DC,LWG,T,SR_Ch1,2013-05-08 01:03:37
,384.3B23AA0301,LMN,T,SR_Ch1,2013-05-13 20:04:01
,384.3B23AA0305,LGS,T,SR_Ch1,2013-05-14 04:56:04
,384.3B23AA0340,LWG,T,SR_Ch1,2013-05-08 00:17:56
,384.3B23AA0344,LWG,T,SR_Ch1,2013-05-04 22:35:42
,384.3B23AA035F,LWG,T,SR_Ch1,2013-05-14 22:07:23
,384.3B23AA0377,LMN,T,SR_Ch1,2013-05-16 21:49:21
,384.3B23AA0379,LMN,T,SR_Ch1,2013-05-14 10:05:02
,384.3B23AA037B,LGS,T,SR_Ch1,2013-05-09 22:24:13
,384.3B23AA0381,LGS,T,SR_Ch1,2013-05-10 15:16:33
,384.3B23AA038B,LGS,T,SR_Ch1,2013-05-05 06:33:22
,384.3B23AA038C,LWG,T,SR_Ch1,2013-05-08 23:52:35
,384.3B23AA0399,LWG,T,SR_Ch1,2013-05-01 14:39:40
,384.3B23AA03A5,LWG,T,SR_Ch1,2013-05-01 19:45:15
,384.3B23AA03B9,LGS,T,SR_Ch1,2013-05-02 23:54:00
,384.3B23AA03CA,LGS,T,SR_Ch1,2013-05-04 00:42:44
,384.3B23AA03D1,LWG,T,SR_Ch1,2013-05-11 03:17:09
,384.3B23AA03E1,LWG,T,SR_Ch1,2013-05-10 22:49:59
,384.3B23AA03E6,LWG,T,SR_Ch1,2013-05-10 03:17:18
,384.3B23AA03F0,LGS,T,SR_Ch1,2013-05-14 01:26:36
,384.3B23AA03F6,LGS,T,SR_Ch1,2013-05-10 01:47:15
,384.3B23AA03F7,LWG,T,SR_Ch1,2013-05-09 12:17:09
,384.3B23AA0400,LWG,T,SR_Ch1,2013-05-13 20:08:40
,384.3B23AA0401,LWG,T,SR_Ch1,2013-05-08 01:53:45
,384.3B23AA0403,LMN,T,SR_Ch1,2013-05-12 09:11:57
,384.3B23AA0426,LWG,T,SR_Ch1,2013-04-28 21:26:27
,384.3B23AA042C,LWG,T,SR_Ch1,2013-05-02 03:14:28
,384.3B23AA043E,LGS,T,SR_Ch1,2013-05-05 01:50:26
,384.3B23AA044A,LWG,T,SR_Ch1,2013-05-21 20:11:11
,384.3B23AA0452,LGS,T,SR_Ch1,2013-05-06 01:26:54
,384.3B23AA0463,LGS,T,SR_Ch1,2013-05-09 18:53:40
,384.3B23AA0474,LGS,T,SR_Ch1,2013-05-08 00:36:17
,384.3B23AA0478,LWG,T,SR_Ch1,2013-05-12 20:00:12
,384.3B23AA0480,LWG,T,SR_Ch1,2013-04-30 22:21:04
,384.3B23AA0481,LWG,T,SR_Ch1,2013-05-08 00:00:45
,384.3B23AA0487,LWG,T,SR_Ch1,2013-05-08 23:20:45
,384.3B23AA0490,LWG,T,SR_Ch1,2013-04-30 21:46:35
,384.3B23AA04AA,LGS,S,SR_Ch1,2013-05-10 09:45:27
,384.3B23AA04B1,LGS,T,SR_Ch1,2013-05-03 05:01:20
,384.3B23AA04B4,LWG,T,SR_Ch1,2013-05-11 17:18:10
,384.3B23AA04BB,LWG,T,SR_Ch1,2013-05-10 10:19:26
,384.3B23AA04CC,LMN,T,SR_Ch1,2013-05-11 14:49:47
,384.3B23AA04DB,LGS,T,SR_Ch1,2013-05-13 22:07:13
,384.3B23AA04FE,LWG,T,SR_Ch1,2013-05-09 13:01:42
,384.3B23AA0502,LWG,T,SR_Ch1,2013-05-07 20:39:00
,384.3B23AA050E,LWG,T,SR_Ch1,2013-05-12 02:32:01
,384.3B23AA050F,LGS,T,SR_Ch1,2013-05-11 10:11:08
,384.3B23AA0511,LGS,T,SR_Ch1,2013-05-11 01:47:00
,384.3B23AA0521,LWG,T,SR_Ch1,2013-05-10 17:12:16
,384.3B23AA0529,LGS,T,SR_Ch1,2013-05-09 06:27:29
,384.3B23AA0541,LGS,T,SR_Ch1,2013-05-09 00:11:37
,384.3B23AA0543,LMN,T,SR_Ch1,2013-05-15 15:23:56
,384.3B23AA0557,LGS,T,SR_Ch1,2013-05-13 02:29:04
,384.3B23AA0563,LGS,T,SR_Ch1,2013-05-05 16:27:23
,384.3B23AA05E7,LMN,T,SR_Ch1,2013-05-12 09:37:02
,384.3B23AA06E4,LMN,T,SR_Ch1,2013-05-09 04:48:04
,384.3B23AA06F9,LGS,T,SR_Ch1,2013-05-13 22:20:46
,384.3B23AA06FA,LMN,T,SR_Ch3,2013-05-15 03:56:16
,384.3B23AA070F,LWG,T,SR_Ch1,2013-05-12 09:26:24
,384.3B23AA0712,LWG,T,SR_Ch1,2013-05-01 21:34:31
,384.3B23AA0716,LMN,T,SR_Ch3,2013-05-17 03:22:56
,384.3B23AA075F,LMN,T,SR_Ch3,2013-05-10 18:17:34
,384.3B23AA076C,LWG,T,SR_Ch1,2013-05-10 14:12:07
,384.3B23AA076F,LGS,T,SR_Ch1,2013-05-05 03:40:54
,384.3B23AA0773,LWG,T,SR_Ch1,2013-05-09 00:49:01
,384.3B23AA077F,LGS,T,SR_Ch1,2013-05-08 09:29:07
,384.3B23AA0783,LGS,T,SR_Ch1,2013-05-14 02:52:22
,384.3B23AA078A,LWG,T,SR_Ch1,2013-05-06 21:20:34
,384.3B23AA0794,LWG,T,SR_Ch1,2013-05-11 11:40:57
,384.3B23AA0795,LMN,T,SR_Ch1,2013-05-10 10:58:57
,384.3B23AA07A0,LMN,T,SR_Ch1,2013-05-11 00:14:52
,384.3B23AA07A3,LWG,T,SR_Ch1,2013-05-13 11:19:14
,384.3B23AA07B7,LGS,T,SR_Ch1,2013-05-10 20:32:44
,384.3B23AA07BB,LMN,T,SR_Ch1,2013-05-13 16:39:52
,384.3B23AA07C1,LWG,T,SR_Ch1,2013-05-01 23:16:23
,384.3B23AA07C7,LWG,T,SR_Ch1,2013-05-09 20:32:16
,384.3B23AA07D9,LWG,T,SR_Ch1,2013-05-11 20:25:06
,384.3B23AA07DE,LMN,T,SR_Ch1,2013-05-12 20:19:16
,384.3B23AA07E7,LMN,T,SR_Ch3,2013-05-14 01:58:11
,384.3B23AA07EA,LGS,T,SR_Ch1,2013-05-09 00:12:08
,384.3B23AA0800,LGS,T,SR_Ch1,2013-05-09 01:53:11
,384.3B23AA0804,LGS,T,SR_Ch1,2013-05-16 13:16:10
,384.3B23AA080C,LMN,T,SR_Ch3,2013-06-09 21:13:23
,384.3B23AA0818,LGS,T,SR_Ch1,2013-05-09 14:18:01
,384.3B23AA083A,LWG,T,SR_Ch1,2013-05-09 03:21:12
,384.3B23AA083C,LGS,T,SR_Ch1,2013-05-10 04:59:47
,384.3B23AA084C,LGS,T,SR_Ch1,2013-05-08 23:05:21
,384.3B23AA0856,LWG,T,SR_Ch1,2013-05-14 20:10:27
,384.3B23AA0857,LGS,T,SR_Ch1,2013-05-10 02:54:32
,384.3B23AA086E,LGS,T,SR_Ch1,2013-05-14 21:24:38
,384.3B23AA0875,LMN,T,SR_Ch1,2013-05-09 22:41:49
,384.3B23AA0876,LMN,T,SR_Ch1,2013-05-07 07:52:12
,384.3B23AA087C,LMN,T,SR_Ch1,2013-05-08 16:31:26
,384.3B23AA0886,LMN,T,SR_Ch1,2013-05-14 21:16:48
,384.3B23AA08B0,LMN,T,SR_Ch3,2013-05-15 11:10:30
,384.3B23AA08D7,LWG,T,SR_Ch1,2013-05-12 14:12:48
,384.3B23AA08F0,LWG,T,SR_Ch1,2013-05-11 10:28:32
,384.3B23AA08FF,LGS,T,SR_Ch1,2013-05-14 02:35:03
,384.3B23AA090B,LGS,T,SR_Ch1,2013-05-11 23:36:45
,384.3B23AA090E,LGS,T,SR_Ch1,2013-05-08 21:59:08
,384.3B23AA090F,LGS,T,SR_Ch1,2013-05-10 13:42:21
,384.3B23AA0917,LWG,T,SR_Ch1,2013-05-10 00:04:52
,384.3B23AA0918,LGS,T,SR_Ch1,2013-05-12 10:13:04
,384.3B23AA091D,LGS,T,SR_Ch1,2013-05-05 12:53:07
,384.3B23AA0920,LWG,T,SR_Ch1,2013-05-14 23:33:53
,384.3B23AA0925,LWG,T,SR_Ch1,2013-04-28 03:33:55
,384.3B23AA0933,LGS,T,SR_Ch1,2013-05-14 22:37:14
,384.3B23AA093E,LGS,T,SR_Ch1,2013-05-09 09:29:02
,384.3B23AA093F,LWG,T,SR_Ch1,2013-05-07 23:21:56
,384.3B23AA0940,LMN,T,SR_Ch1,2013-05-10 00:10:15
,384.3B23AA096A,LMN,T,SR_Ch3,2013-05-16 11:05:47
,384.3B23AA096F,LMN,S,SR_Ch3,2013-06-06 12:35:40
,384.3B23AA0971,LMN,T,SR_Ch3,2013-05-15 01:01:11
,384.3B23AA0989,LMN,T,SR_Ch1,2013-05-11 01:10:11
,384.3B23AA098C,LWG,T,SR_Ch1,2013-05-12 21:58:29
,384.3B23AA0992,LGS,T,SR_Ch1,2013-05-10 00:38:22
,384.3B23AA0997,LWG,T,SR_Ch1,2013-05-18 23:46:47
,384.3B23AA099E,LWG,T,SR_Ch1,2013-05-08 00:46:14
,384.3B23AA09A6,LWG,T,SR_Ch1,2013-05-09 22:47:08
,384.3B23AA09A7,LWG,T,SR_Ch1,2013-05-12 20:48:30
,384.3B23AA09C4,LWG,T,SR_Ch1,2013-05-08 21:27:34
,384.3B23AA09C9,LGS,T,SR_Ch1,2013-05-09 12:37:31
,384.3B23AA09CA,LWG,T,SR_Ch1,2013-05-08 08:47:57
,384.3B23AA09D6,LWG,T,SR_Ch1,2013-05-09 22:58:10
,384.3B23AA09DD,LWG,T,SR_Ch1,2013-05-02 03:52:59
,384.3B23AA09DE,LWG,T,SR_Ch1,2013-05-10 11:12:20
,384.3B23AA09EC,LGS,T,SR_Ch1,2013-05-06 00:07:07
,384.3B23AA09ED,LWG,T,SR_Ch1,2013-05-14 05:00:37
,384.3B23AA09F0,LWG,T,SR_Ch1,2013-05-07 11:23:16
,384.3B23AA09F1,LGS,T,SR_Ch1,2013-05-11 17:52:37
,384.3B23AA09F4,LWG,T,SR_Ch1,2013-05-08 00:41:18
,384.3B23AA09F5,LMN,T,SR_Ch3,2013-05-16 10:15:43
,384.3B23AA0A0E,LMN,T,SR_Ch3,2013-06-09 16:12:03
,384.3B23AA0A28,LWG,T,SR_Ch1,2013-05-08 03:21:26
,384.3B23AA0A3A,LMN,T,SR_Ch3,2013-05-15 01:37:58
,384.3B23AA0A3D,LMN,T,SR_Ch3,2013-06-09 21:59:16
,384.3B23AA0A43,LMN,T,SR_Ch3,2013-06-10 08:36:40
,384.3B23AA0A9A,LGS,T,SR_Ch1,2013-05-09 18:23:23
,384.3B23AA0ABE,LMN,T,SR_Ch3,2013-05-14 01:55:42
,384.3B23AA0AC0,LWG,T,SR_Ch1,2013-05-12 02:29:41
,384.3B23AA0ACB,LMN,S,SR_Ch3,2013-06-01 13:04:11
,384.3B23AA0AE7,LGS,T,SR_Ch1,2013-05-17 07:21:49
,384.3B23AA0AE8,LMN,T,SR_Ch3,2013-06-09 15:24:53
,384.3B23AA0AEA,LWG,T,SR_Ch1,2013-05-08 08:43:30
,384.3B23AA0AED,LMN,T,SR_Ch3,2013-06-01 13:10:29
,384.3B23AA0AF2,LWG,T,SR_Ch1,2013-05-13 20:02:27
,384.3B23AA0AFB,LMN,T,SR_Ch3,2013-06-05 00:19:44
,384.3B23AA0B05,LMN,T,SR_Ch3,2013-05-16 07:57:55
,384.3B23AA0B1E,LGS,T,SR_Ch1,2013-05-10 13:57:14
,384.3B23AA0B25,LWG,T,SR_Ch1,2013-05-08 01:21:22
,384.3B23AA0B31,LWG,T,SR_Ch1,2013-05-13 17:50:19
,384.3B23AA0B48,LWG,T,SR_Ch1,2013-05-12 14:10:56
,384.3B23AA0B49,LGS,T,SR_Ch1,2013-05-09 11:15:33
,384.3B23AA0B4C,LGS,T,SR_Ch1,2013-05-14 12:38:10
,384.3B23AA0B54,LWG,T,SR_Ch1,2013-05-13 22:34:40
,384.3B23AA0B57,LGS,T,SR_Ch1,2013-05-18 14:51:23
,384.3B23AA0B5F,LGS,T,SR_Ch1,2013-05-10 00:01:56
,384.3B23AA0B71,LWG,T,SR_Ch1,2013-05-06 21:56:36
,384.3B23AA0B74,LMN,T,SR_Ch3,2013-05-14 23:39:12
,384.3B23AA0B78,LMN,T,SR_Ch3,2013-06-07 22:35:55
,384.3B23AA0B7E,LWG,T,SR_Ch1,2013-05-09 23:07:27
,384.3B23AA0B8B,LWG,T,SR_Ch1,2013-05-11 00:03:45
,384.3B23AA0B8E,LWG,T,SR_Ch1,2013-05-09 12:05:59
,384.3B23AA0B94,LMN,T,SR_Ch3,2013-05-15 21:29:08
,384.3B23AA0B96,LWG,T,SR_Ch1,2013-05-09 08:30:32
,384.3B23AA0BC0,LMN,T,SR_Ch3,2013-05-10 23:34:07
,384.3B23AA0BFD,LMN,T,SR_Ch3,2013-06-10 18:10:08
,384.3B23AA0C18,LWG,T,SR_Ch1,2013-05-06 22:18:47
,384.3B23AA0C3A,LWG,T,SR_Ch1,2013-04-29 14:19:54
,384.3B23AA0C3C,LWG,T,SR_Ch1,2013-04-30 02:05:26
,384.3B23AA0C41,LMN,T,SR_Ch3,2013-05-14 22:25:48
,384.3B23AA0C60,LWG,T,SR_Ch1,2013-05-11 21:56:09
,384.3B23AA0C6B,LWG,T,SR_Ch1,2013-05-09 07:44:20
,384.3B23AA0C72,LGS,T,SR_Ch1,2013-05-07 23:54:06
,384.3B23AA0C7B,LGS,T,SR_Ch1,2013-05-12 22:26:32
,384.3B23AA0C83,LWG,T,SR_Ch1,2013-05-09 00:37:20
,384.3B23AA0C87,LGS,T,SR_Ch1,2013-05-13 21:39:04
,384.3B23AA0C95,LGS,T,SR_Ch1,2013-05-09 09:33:04
,384.3B23AA0C9A,LGS,T,SR_Ch1,2013-05-13 18:29:01
,384.3B23AA0CB3,LMN,T,SR_Ch1,2013-05-18 21:56:21
,384.3B23AA0CB7,LWG,T,SR_Ch1,2013-05-12 20:42:28
,384.3B23AA0CC5,LGS,T,SR_Ch1,2013-05-13 23:55:12
,384.3B23AA0CE0,LMN,T,SR_Ch3,2013-05-11 08:44:32
,384.3B23AA0CEC,LMN,T,SR_Ch3,2013-05-13 19:53:31
,384.3B23AA0D10,LWG,T,SR_Ch1,2013-05-08 21:13:58
,384.3B23AA0D14,LWG,T,SR_Ch1,2013-05-15 21:25:46
,384.3B23AA0D18,LWG,T,SR_Ch1,2013-05-09 21:47:22
,384.3B23AA0D19,LWG,T,SR_Ch1,2013-05-13 22:36:20
,384.3B23AA0D28,LWG,T,SR_Ch1,2013-05-08 22:06:45
,384.3B23AA0D2F,LWG,T,SR_Ch1,2013-05-12 20:14:35
,384.3B23AA0D3A,LWG,T,SR_Ch1,2013-05-12 21:29:17
,384.3B23AA0D3F,LGS,T,SR_Ch1,2013-05-06 00:38:06
,384.3B23AA0D44,LWG,T,SR_Ch1,2013-05-14 07:27:59
,384.3B23AA0D4C,LGS,T,SR_Ch1,2013-05-10 17:45:12
,384.3B23AA0D54,LGS,T,SR_Ch1,2013-05-11 04:31:23
,384.3B23AA0D55,LWG,T,SR_Ch1,2013-05-10 05:55:15
,384.3B23AA0D56,LWG,T,SR_Ch1,2013-05-13 20:02:22
,384.3B23AA0D57,LWG,T,SR_Ch1,2013-05-12 21:56:01
,384.3B23AA0D5B,LWG,T,SR_Ch1,2013-05-13 17:41:51
,384.3B23AA0D5D,LGS,T,SR_Ch1,2013-05-10 12:36:06
,384.3B23AA0D66,LGS,T,SR_Ch1,2013-05-13 04:31:50
,384.3B23AA0D96,LMN,T,SR_Ch3,2013-05-12 23:19:58
,384.3B23AA0DB6,LWG,T,SR_Ch1,2013-04-29 01:15:33
,384.3B23AA0DB8,LGS,T,SR_Ch1,2013-05-08 09:08:08
,384.3B23AA0DC5,LGS,T,SR_Ch1,2013-05-11 02:12:34
,384.3B23AA0DDB,LWG,T,SR_Ch1,2013-05-14 04:52:20
,384.3B23AA0DE1,LWG,T,SR_Ch1,2013-05-08 00:23:22
,384.3B23AA0DE3,LWG,T,SR_Ch1,2013-05-11 07:31:11
,384.3B23AA0E0F,LMN,T,SR_Ch1,2013-05-08 08:20:24
,384.3B23AA0E22,LWG,T,SR_Ch1,2013-05-11 04:08:19
,384.3B23AA0E23,LWG,T,SR_Ch1,2013-05-12 05:36:08
,384.3B23AA0E3E,LGS,T,SR_Ch1,2013-05-12 00:58:44
,384.3B23AA0E63,LMN,T,SR_Ch1,2013-05-12 20:13:34
,384.3B23AA0E64,LWG,T,SR_Ch1,2013-05-11 02:21:46
,384.3B23AA0E69,LMN,T,SR_Ch1,2013-05-13 15:45:04
,384.3B23AA0E75,LGS,T,SR_Ch1,2013-05-10 00:02:57
,384.3B23AA0E7E,LWG,T,SR_Ch1,2013-04-29 00:11:23
,384.3B23AA0E8C,LWG,T,SR_Ch1,2013-05-07 02:33:02
,384.3B23AA0E9F,LMN,T,SR_Ch1,2013-05-14 20:22:24
,384.3B23AA0EA3,LGS,T,SR_Ch1,2013-05-07 02:29:40
,384.3B23AA0EA6,LGS,T,SR_Ch1,2013-05-18 02:45:58
,384.3B23AA0EB4,LGS,T,SR_Ch1,2013-05-14 00:41:54
,384.3B23AA0EB5,LWG,T,SR_Ch1,2013-05-13 21:06:02
,384.3B23AA0EB6,LGS,T,SR_Ch1,2013-05-05 07:31:27
,384.3B23AA0EC1,LWG,T,SR_Ch1,2013-05-13 00:26:11
,384.3B23AA0EC9,LGS,T,SR_Ch1,2013-05-09 21:42:38
,384.3B23AA0ECD,LWG,T,SR_Ch1,2013-05-15 18:29:58
,384.3B23AA0ECE,LMN,T,SR_Ch1,2013-05-11 20:04:15
,384.3B23AA0ECF,LMN,T,SR_Ch1,2013-05-13 23:53:49
,384.3B23AA0ED7,LMN,T,SR_Ch1,2013-05-14 14:10:38
,384.3B23AA0ED8,LWG,T,SR_Ch1,2013-05-13 15:56:36
,384.3B23AA0F0A,LMN,T,SR_Ch3,2013-06-19 19:51:15
,384.3B23AA0F2C,LGS,T,SR_Ch1,2013-05-11 00:30:16
,384.3B23AA0F2F,LGS,T,SR_Ch1,2013-05-14 14:11:54
,384.3B23AA0F32,LWG,T,SR_Ch1,2013-05-02 23:29:02
,384.3B23AA0F4F,LWG,T,SR_Ch1,2013-05-08 22:51:02
,384.3B23AA0F5C,LWG,T,SR_Ch1,2013-05-13 18:37:14
,384.3B23AA0F6A,LMN,T,SR_Ch1,2013-05-09 23:01:26
,384.3B23AA10D6,LWG,T,SR_Ch1,2013-05-07 05:12:36
,384.3B23AA10FA,LWG,T,SR_Ch1,2013-05-08 16:38:32
,384.3B23AA1100,LMN,T,SR_Ch1,2013-05-13 13:48:33
,384.3B23AA1116,LWG,T,SR_Ch1,2013-05-12 17:59:45
,384.3B23AA1128,LWG,T,SR_Ch1,2013-05-09 03:04:57
,384.3B23AA1130,LGS,T,SR_Ch1,2013-05-04 22:24:34
,384.3B23AA1141,LGS,T,SR_Ch1,2013-05-10 03:22:32
,384.3B23AA1144,LWG,T,SR_Ch1,2013-05-09 22:14:54
,384.3B23AA114D,LWG,T,SR_Ch1,2013-05-14 00:42:19
,384.3B23AA1173,LMN,T,SR_Ch1,2013-05-10 21:02:25
,384.3B23AA1176,LGS,T,SR_Ch1,2013-05-09 23:53:34
,384.3B23AA1179,LMN,T,SR_Ch1,2013-05-07 23:15:49
,384.3B23AA1181,LGS,T,SR_Ch1,2013-05-12 22:54:04
,384.3B23AA119F,LWG,T,SR_Ch1,2013-05-12 05:42:09
,384.3B23AA11A3,LWG,T,SR_Ch1,2013-05-03 00:48:22
,384.3B23AA11AD,LWG,T,SR_Ch1,2013-04-29 04:37:53
,384.3B23AA11C8,LGS,T,SR_Ch1,2013-05-09 17:47:12
,384.3B23AA11CB,LWG,T,SR_Ch1,2013-05-10 23:06:08
,384.3B23AA11D2,LGS,T,SR_Ch1,2013-05-07 02:48:14
,384.3B23AA11DB,LGS,T,SR_Ch1,2013-05-09 21:05:17
,384.3B23AA11DF,LWG,T,SR_Ch1,2013-05-11 10:05:48
,384.3B23AA1205,LWG,T,SR_Ch1,2013-05-06 00:32:19
,384.3B23AA1206,LGS,T,SR_Ch1,2013-05-05 23:17:59
,384.3B23AA1211,LWG,T,SR_Ch1,2013-04-29 11:59:30
,384.3B23AA1215,LWG,T,SR_Ch1,2013-05-04 22:42:20
,384.3B23AA1227,LWG,T,SR_Ch1,2013-05-12 00:58:06
,384.3B23AA1232,LWG,T,SR_Ch1,2013-04-30 12:41:50
,384.3B23AA1234,LGS,T,SR_Ch1,2013-05-11 00:06:37
,384.3B23AA124D,LWG,T,SR_Ch1,2013-04-30 01:09:03
,384.3B23AA1271,LGS,T,SR_Ch1,2013-05-08 23:27:58
