"haul_id","cruise","year","month","day","original_haul_number","new_haul_number","original_station","transect_new","station_new","swfcs_station","swfcs_transect","distance_from_shore_km","start_depth_m","comments","end_depth_m","warp_out_m","start_time","end_time","start_latitude","end_latitude","start_longitude","end_longitude","start_tow_speed_kts","end_tow_speed_kts","max_headrope_depth_m","max_footrope_depth_m","flowmeter_start","flowmeter_end","total_revs","weather","surface_temp_o_c","temperature_30m_o_c","fluorescence_30m_v","salinity_30m_psu","density_30m_sigma_theta_kg_m3","dissolved_oxygen_30m_ml_l","X","Y","group","total"
"2021_5_31-43.5_5","Pre-recruit",2021,5,31,NA,99,"43.5S5","43.5",5,665,660,44.4,603,NA,NA,NA,"1.0860185185181852","1.096446759258926",43.4935983333333,43.5008916666667,-124.795781666667,-124.796736666667,2,1.8,36,NA,NA,NA,NA,"15",12.5,9.19769954681396,0.204600006341934,32.2771987915039,24.9563999176025,6.22300004959106,354.80461036179,4817.19677287989,"rockfishes",9
"2021_5_31-43.5_7","Pre-recruit",2021,5,31,NA,100,"43.5S7","43.5",7,667,660,62.6,1178,NA,NA,NA,"1.1658101851848519","1.1762384259255925",43.492725,43.5004233333333,-125.021523333333,-125.023106666667,2.2,1.9,34,NA,NA,NA,NA,"16",13.2,9.55270004272461,0.145600005984306,32.2313003540039,24.8640995025635,6.39200019836426,336.549843620187,4817.51842577239,"rockfishes",199
"2021_6_1-42.5_3","Pre-recruit",2021,6,1,NA,102,"42.5S3","42.5",3,643,640,24.6,721,NA,NA,NA,"1.0185069444441111","1.0289351851848518",42.4973616666667,42.5025783333333,-124.83144,-124.835596666667,1.5,1.8,37,NA,NA,NA,NA,"25",11,9.56070041656494,0.205599993467331,32.6992988586426,25.2283992767334,5.41400003433228,349.509049383283,4706.62525898259,"rockfishes",7
"2021_6_1-42.5_5","Pre-recruit",2021,6,1,NA,103,"42.5S5","42.5",5,645,640,51.9,1767,NA,NA,NA,"1.1002546296292963","1.1106828703700371",42.492245,42.5014383333333,-125.045731666667,-125.049093333333,2.8,2,31,NA,NA,NA,NA,"24",13.4,12.5541000366211,0.198699995875359,32.4295997619629,24.4895000457764,6.15700006484985,331.886184140656,4706.45973182464,"rockfishes",53
"2021_6_1-42.5_7","Pre-recruit",2021,6,1,NA,104,"42.5S7","42.5",7,647,640,70,3096,NA,NA,NA,"1.1883796296292963","1.1988194444441111",42.4954983333333,42.504895,-125.267233333333,-125.268328333333,2.7,2.5,35,NA,NA,NA,NA,"23",13.3,12.9312000274658,0.171000003814697,32.4196014404297,24.4088001251221,6.13600015640259,313.692512524237,4707.2840227599,"rockfishes",81
"2022_5_26-44.5_0","Pre-recruit",2022,5,26,NA,1,"44.5S0","44.5",0,680,680,4.1,50,NA,NA,NA,"0.92361111111111116","0.93402777777777779",44.5,NA,-124.17,NA,NA,NA,8,24,NA,NA,NA,NA,11.6,8.3004,0.1089,33.6366,26.1589,1.6622,406.987508765031,4928.07486168827,"rockfishes",0
"2022_5_27-44.5_2","Pre-recruit",2022,5,27,NA,2,"44.5S2","44.5",2,682,680,30.7,81,NA,NA,NA,"0.044444444444444446","0.05486111111111111",44.5,NA,-124.47,NA,NA,NA,27,42,NA,NA,NA,NA,12.6,8.6354,0.1945,32.3182,25.0749,4.8634,383.138062592436,4928.46004695131,"rockfishes",0
"2022_5_27-44.5_4","Pre-recruit",2022,5,27,NA,3,"44.5S4","44.5",4,684,680,49.6,194,NA,NA,NA,"0.12152777777777778","0.13194444444444445",44.5,NA,-124.71,NA,NA,NA,24,37,NA,NA,NA,NA,12.6,NA,NA,NA,NA,NA,364.058462716646,4928.83125577801,"rockfishes",0
"2022_5_27-44.5_5","Pre-recruit",2022,5,27,NA,4,"44.5S5","44.5",5,685,680,59.1,217,NA,NA,NA,"0.19930555555555554","0.20972222222222223",44.5,NA,-124.83,NA,NA,NA,34,53,NA,NA,NA,NA,12.6,NA,NA,NA,NA,NA,354.518646383402,4929.03788489518,"rockfishes",0
"2022_5_27-46_1","Pre-recruit",2022,5,27,NA,5,"46.0S1","46",1,711,710,30,124,NA,NA,NA,"0.91527777777777775","0.92569444444444438",46,NA,-124.32,NA,NA,NA,32,50,NA,NA,NA,NA,13,9.7128,0.1122,31.8113,24.5103,5.9382,397.789647910658,5094.89450149714,"rockfishes",0
"2022_5_27-46_3","Pre-recruit",2022,5,27,NA,6,"46.0S3","46",3,713,710,48.9,156,NA,153,NA,"0.98958333333333337","0.99930555555555556",45.99,45.990605,-124.57,-124.586365,NA,2.7,34,52,NA,NA,NA,"15",11.3,8.9399,0.1421,32.0463,24.8157,5.427,378.409872429834,5094.13470894518,"rockfishes",0
"2022_5_28-46_5","Pre-recruit",2022,5,28,NA,7,"46.0S5","46",5,715,710,67.8,465,NA,505,NA,"0.079861111111111105","0.090277777777777776",45.9990433333333,45.9961366666667,-124.799106666667,-124.81536,3.9,2.7,30,47,NA,NA,NA,"12",11.6,9.5626,0.2186,31.9859,24.6709,6.3515,360.689372963189,5095.5147701297,"rockfishes",29
"2022_5_28-46_7","Pre-recruit",2022,5,28,NA,8,"46.0S7","46",7,717,710,77.2,1291,NA,1284,NA,"0.15486111111111112","0.16527777777777777",45.9991833333333,45.99498,-125.039088333333,-125.05545,3.8,2.7,26,43,NA,NA,NA,"10",11.4,10.8296,0.3052,32.1354,24.576,6.5459,342.107465943003,5095.97820811191,"rockfishes",100
"2022_5_28-47_0","Pre-recruit",2022,5,28,NA,9,"47.0S0","47",0,730,730,15.9,50,NA,NA,NA,"0.91319444444444453","0.92361111111111116",47,NA,-124.38,NA,NA,NA,10,27,NA,NA,NA,NA,12.1,8.8598,0.3283,31.7124,24.5666,4.669,395.085398987557,5206.08823489309,"rockfishes",0
"2022_5_29-47_2","Pre-recruit",2022,5,29,NA,10,"47.0S2","47",2,732,730,41.5,115,NA,NA,NA,"0.049305555555555554","0.059722222222222225",47,NA,-124.71,NA,NA,NA,32,51,NA,NA,NA,NA,11.2,9.5324,0.1689,32.0047,24.6903,6.2727,369.997586056277,5206.58311840444,"rockfishes",0
"2022_5_29-48_0","Pre-recruit",2022,5,29,NA,11,"48.0S0","48",0,750,750,11.1,64,NA,67,NA,"0.90972222222222221","0.92013888888888884",47.9949516666667,47.991225,-124.854478333333,-124.871145,3.4,2.9,14,31,NA,NA,NA,"7",11.2,8.6433,0.1134,31.9268,24.7672,4.5415,361.653251532707,5317.40310811921,"rockfishes",0
"2022_5_30-46.5_0","Pre-recruit",2022,5,30,NA,15,"46.5S0","46.5",0,720,720,13.1,55,NA,56,NA,"0.91180555555555554","0.92222222222222217",46.514065,46.52317,-124.247035,-124.251098333333,3.2,2.5,15,31,NA,NA,NA,"9",12.8,8.5128,0.159,32.579,25.2977,3.5579,404.337714755026,5151.9215957094,"rockfishes",0
"2022_5_30-48_11","Pre-recruit",2022,5,30,NA,14,"48.0S7.5","48",11,7511,750,41.9,966,NA,1012,NA,"0.15833333333333333","0.16874999999999998",48.0041283333333,48.0105816666667,-125.726843333333,-125.742286666667,3.9,2.9,24,39,NA,NA,NA,"10",11.1,NA,NA,NA,NA,NA,296.613938759678,5320.35728205398,"rockfishes",2
"2022_5_30-48_4","Pre-recruit",2022,5,30,NA,12,"48.0S3.5","48",4,754,750,22.7,164,NA,167,NA,"0.022222222222222223","0.032638888888888891",47.99884,47.9988816666667,-125.249553333333,-125.266663333333,3.5,2.5,24,41,NA,NA,NA,"9",10.8,9.8299,0.1774,32.0567,24.6829,6.4506,332.194132017236,5318.61992231683,"rockfishes",6
"2022_5_30-48_8","Pre-recruit",2022,5,30,NA,13,"48.0S5.5","48",8,758,750,32.5,164,NA,164,NA,"0.089583333333333334","0.10069444444444443",48.0052483333333,48.009295,-125.489763333333,-125.506365,3.7,2.7,29,46,NA,NA,NA,"9",11.2,NA,NA,NA,NA,NA,314.299747463135,5319.88311408235,"rockfishes",2
"2022_5_31-45.5_0","Pre-recruit",2022,5,31,NA,19,"45.5S0","45.5",0,700,700,4.4,81,NA,82,NA,"0.91736111111111107","0.9277777777777777",45.5090866666667,45.51582,-124.077435,-124.080066666667,2.5,1.5,45,65,NA,NA,NA,"16",12.3,8.1969,0.1002,33.3554,25.9537,2.4637,415.837072113098,5040.0705472358,"rockfishes",2
"2022_5_31-46.5_2","Pre-recruit",2022,5,31,NA,16,"46.5S2","46.5",2,722,720,26.1,107,NA,116,NA,"0.99305555555555547","0.0048611111111111112",46.509635,46.518425,-124.423168333333,-124.436145,3.6,2.7,24,40,NA,NA,NA,"11",12.9,8.9743,0.1621,31.9561,24.7398,5.2887,390.817473410457,5151.65782824535,"rockfishes",0
"2022_5_31-46.5_4","Pre-recruit",2022,5,31,NA,17,"46.5S4","46.5",4,724,720,45,353,NA,351,NA,"0.080555555555555561","0.083333333333333329",46.51924,46.521415,-124.656211666667,-124.658098333333,2.6,2.4,27,41,NA,NA,NA,"13",12.4,9.9054,0.1354,31.6876,24.3826,5.8509,372.961499221155,5153.07372174897,"rockfishes",0
"2022_5_31-46.5_6","Pre-recruit",2022,5,31,NA,18,"46.5S6","46.5",6,726,720,63.9,1117,NA,NA,NA,"0.14305555555555557","0.15277777777777776",46.5065166666666,46.5151833333333,-124.8766,-124.876883333333,NA,NA,27,44,NA,NA,NA,NA,12.1,10.2514,0.2564,32.0092,24.5762,6.4526,356.02346157927,5152.03825892905,"rockfishes",59
"2022_6_1-44_0","Pre-recruit",2022,6,1,NA,23,"44.0S0","44",0,670,670,4.2,55,NA,55,NA,"0.91111111111111109","0.92152777777777783",44.02084,44.032685,-124.203165,-124.199451666667,3.8,2.9,10,NA,NA,NA,NA,"5",12.5,8.2451,0.1014,33.2165,25.8376,3.3996,403.570832573224,4874.89113452152,"rockfishes",0
"2022_6_1-45.5_2","Pre-recruit",2022,6,1,NA,20,"45.5S2","45.5",2,702,700,24.3,165,NA,164,NA,"0.003472222222222222","0.013888888888888888",45.5149033333333,45.5249783333333,-124.28404,-124.284543333333,2.9,2.5,30,NA,NA,NA,NA,"14",13.3,9.6112,0.1985,31.8533,24.5595,5.9427,399.708670160218,5040.95404673882,"rockfishes",0
"2022_6_1-45.5_4","Pre-recruit",2022,6,1,NA,21,"45.5S4","45.5",4,704,700,43.2,470,NA,463,NA,"0.085416666666666655","0.096527777777777768",45.50734,45.517265,-124.525686666667,-124.526633333333,3.4,2.5,27,NA,NA,NA,NA,"11",13.5,10.5407,0.2048,32.0097,24.5278,6.3072,380.81869881707,5040.44401575189,"rockfishes",1
"2022_6_1-45.5_6","Pre-recruit",2022,6,1,NA,22,"45.5S6","45.5",6,706,700,62,584,NA,596,NA,"0.15763888888888888","0.16805555555555554",45.5081433333333,45.5190983333333,-124.757351666667,-124.755028333333,3.5,2.6,26,NA,NA,NA,NA,"11",13.5,10.4148,0.2626,32.0358,24.5695,6.4009,362.723879936579,5040.90321160708,"rockfishes",14
"2022_6_2-42.5_0","Pre-recruit",2022,6,2,NA,27,"42.5S0","42.5",0,640,640,9,57,NA,64,NA,"0.90763888888888899","0.91805555555555562",42.4957083333333,42.4912083333333,-124.540378333333,-124.550206666667,3,2.2,16,NA,NA,NA,NA,"13",10.8,7.413,0.1205,33.9844,26.5616,1.8972,373.423055134068,4705.96610090336,"rockfishes",7
"2022_6_2-44_2","Pre-recruit",2022,6,2,NA,24,"44.0S05","44",2,672,670,44.4,125,NA,124,NA,"0.055555555555555552","0.066666666666666666",44.0079016666667,44.0151183333333,-124.6964,-124.69987,2.7,1.6,29,NA,NA,NA,NA,"4",12.9,11.0277,0.2798,31.8861,24.3475,6.2983,364.00996913037,4874.14934366487,"rockfishes",1
"2022_6_2-44_4","Pre-recruit",2022,6,2,NA,25,"44.0S07","44",4,674,670,63.3,307,NA,382,NA,"0.13541666666666666","0.14583333333333334",44.0114866666667,44.0221483333333,-124.95124,-124.952721666667,3,2.5,22,NA,NA,NA,NA,"1",13.2,11.2971,0.27,31.8867,24.3003,6.2998,343.590160759769,4874.99948340253,"rockfishes",22
"2022_6_2-44_5","Pre-recruit",2022,6,2,NA,26,"44.0S08","44",5,675,670,73.5,1392,NA,1382,NA,"0.19652777777777777","0.20694444444444446",44.0131433333333,44.021745,-125.072485,-125.074485,2.7,2.2,31,NA,NA,NA,NA,"1",12.5,11.2098,0.2697,32.1662,24.5332,6.3535,333.875737171682,4875.42070459053,"rockfishes",74
"2022_6_3-42.5_4","Pre-recruit",2022,6,3,NA,28,"42.5S4","42.5",4,644,640,42.8,1156,NA,1282,NA,"0.028472222222222222","0.039583333333333331",42.4915116666667,42.483635,-124.939143333333,-124.95225,3.6,2.6,31,NA,NA,NA,NA,"14",13,11.1767,0.4372,31.7661,24.2279,6.0845,340.643827184451,4706.17245600501,"rockfishes",35
"2023_5_25-42.5_2","Pre-recruit",2023,5,25,NA,1,"42.5S2","42.5",2,642,640,24.6,163,NA,218,NA,"0.93055555555555547","0.93541666666666667",42.4992566666667,42.5032983333333,-124.72667,-124.727268333333,3.5,2.4,NA,48,NA,NA,NA,"28",10.1,9.4952,0.1272,32.9127,25.4058,5.2162,358.122611841534,4706.65503652823,"rockfishes",32
"2023_5_26-42.5_4","Pre-recruit",2023,5,26,NA,2,"42.5S4","42.5",4,644,640,42.8,1410,NA,1490,NA,"0.028472222222222222","0.036111111111111115",42.5124933333333,42.5192516666667,-124.953843333333,-124.956581666667,2.4,2.4,NA,44,NA,NA,NA,"19",11.7,9.8139,0.1979,32.4435,24.9875,6.2713,339.489459340041,4708.5300847302,"rockfishes",17
"2023_5_26-42.5_6","Pre-recruit",2023,5,26,NA,3,"42.5S6","42.5",6,646,640,60.9,2426,NA,2426,NA,"0.12638888888888888","0.13055555555555556",42.5117816666667,42.515655,-125.156555,-125.157375,4.3,2.8,NA,40,NA,NA,NA,"19",12.7,11.8387,0.2183,32.2566,24.4897,6.2373,322.83378309613,4708.85490309778,"rockfishes",12
"2023_5_27-44_0","Pre-recruit",2023,5,27,NA,4,"44.0S0","44",0,670,670,4.2,53,NA,55,NA,"0.90069444444444446","0.91111111111111109",44.0050866666667,44.0125133333333,-124.197621666667,-124.199396666667,3.5,2,NA,24,NA,NA,NA,"13",10.3,8.0062,0.0988,33.6033,26.1764,2.4302,403.989696798385,4873.13495940741,"rockfishes",1
"2023_5_28-44.5_1","Pre-recruit",2023,5,28,NA,8,"44.5S1","44.5",1,681,680,21.3,65,NA,66,NA,"0.90486111111111101","0.91527777777777775",44.50458,44.5130433333333,-124.346343333333,-124.347146666667,3.4,2.3,25,39,NA,NA,NA,"22",10.4,8.0082,0.0939,33.7653,26.3034,1.8853,392.976926785525,4928.79940675628,"rockfishes",0
"2023_5_28-44.5_2","Pre-recruit",2023,5,28,NA,9,"44.5S2","44.5",2,682,680,30.7,81,NA,82,NA,"0.96597222222222223","0.97638888888888886",44.5035633333333,44.5136766666667,-124.4702,-124.470018333333,3.8,2.1,31,46,NA,NA,NA,"18",9.9,9.2857,0.275,32.2805,24.945,6.074,383.129283447642,4928.85614191693,"rockfishes",2
"2023_5_28-44_2","Pre-recruit",2023,5,28,NA,5,"44.0S05","44",2,672,670,44.4,119,NA,120,NA,"0.046527777777777779","0.056944444444444443",44.010305,44.0209683333333,-124.702086666667,-124.706263333333,3.8,2.7,NA,43,NA,NA,NA,"22",11.5,9.8158,0.3766,32.2075,24.8028,6.6652,363.5596100629,4874.42567712791,"rockfishes",1
"2023_5_28-44_4","Pre-recruit",2023,5,28,NA,6,"44.0S07","44",4,674,670,63.3,232,NA,281,NA,"0.12638888888888888","0.13680555555555554",44.00691,44.0168683333333,-124.943533333333,-124.946146666667,3,2.5,NA,42,NA,NA,NA,"18",12.8,10.1038,0.1996,32.3479,24.865,6.4792,344.195944829462,4874.47655737711,"rockfishes",101
"2023_5_28-44_5","Pre-recruit",2023,5,28,NA,7,"44.0S08","44",5,675,670,73.5,1357,NA,1367,NA,"0.18888888888888888","0.19930555555555554",44.0062716666667,44.017915,-125.064325,-125.068698333333,4.9,3,NA,42,NA,NA,NA,"23",13.2,12.6523,0.1148,32.0705,24.1924,6.0579,334.510714721768,4874.64105050659,"rockfishes",45
"2023_5_29-44.5_4","Pre-recruit",2023,5,29,NA,10,"44.5S4","44.5",4,684,680,49.6,197,NA,224,NA,"0.059722222222222225","0.071527777777777787",44.5042716666667,44.51681,-124.708035,-124.708425,3.7,2.8,33,47,NA,NA,NA,"18",11.1,9.4892,0.3859,32.3301,24.9515,6.2143,364.224594774842,4929.30247934289,"rockfishes",4
"2023_5_29-44.5_6","Pre-recruit",2023,5,29,NA,11,"44.5S6","44.5",6,686,680,68.5,585,NA,590,NA,"0.15277777777777776","0.15625",44.5100633333333,44.5142266666667,-124.94716,-124.946571666667,4.2,3.1,25,37,NA,NA,NA,"19",11.7,9.8735,0.2177,32.2779,24.8484,6.4564,345.231233393915,4930.37097253405,"rockfishes",21
"2023_5_31-46_0","Pre-recruit",2023,5,31,NA,12,"46.0S0","46",0,710,710,11.1,75,NA,75,NA,"0.9194444444444444","0.92986111111111114",46.01421,46.028365,-124.096836666667,-124.10182,4.7,3.5,27,39,NA,NA,NA,"10",12,NA,NA,NA,NA,NA,415.091318859217,5096.21112027633,"rockfishes",0
"2023_6_1-46_2","Pre-recruit",2023,6,1,NA,13,"46.0S2","46",2,712,710,39.4,146,NA,143,NA,"0.034722222222222224","0.045138888888888888",46.0072033333333,46.01795,-124.436233333333,-124.435213333333,4,2.4,27,40,NA,NA,NA,"12",12.4,NA,NA,NA,NA,NA,388.803954436878,5095.85058414851,"rockfishes",0
"2023_6_1-46_4","Pre-recruit",2023,6,1,NA,14,"46.0S4","46",4,714,710,58.3,206,NA,205,NA,"0.1173611111111111","0.1277777777777778",46.0030566666667,46.013865,-124.681743333333,-124.679071666667,3.2,2.6,28,41,NA,NA,NA,"8",12.8,NA,NA,NA,NA,NA,369.786521059063,5095.7620404473,"rockfishes",7
"2023_6_1-46_6","Pre-recruit",2023,6,1,NA,15,"46.0S6","46",6,716,710,67.8,929,NA,960,NA,"0.18819444444444444","0.1986111111111111",46.0097633333333,46.0214083333333,-124.901701666667,-124.900146666667,4.1,2.7,28,41,NA,NA,NA,"12",13.2,NA,NA,NA,NA,NA,352.77365639665,5096.89043121426,"rockfishes",27
"2023_6_1-47_0","Pre-recruit",2023,6,1,NA,16,"47.0S0","47",0,730,730,15.9,55,NA,58,NA,"0.91319444444444453","0.92361111111111116",46.9778266666667,46.9862366666667,-124.383623333333,-124.391983333333,3.6,2.4,26,NA,NA,NA,NA,"10",11.6,8.4578,0.1015,33.0341,25.6627,3.1393,394.766420581654,5203.62910604156,"rockfishes",4
"2023_6_2-47_3","Pre-recruit",2023,6,2,NA,17,"47.0S3","47",3,733,730,50.9,156,NA,156,NA,"0.082638888888888887","0.092361111111111116",47.00571,47.0149316666667,-124.83008,-124.836063333333,2.7,2.5,26,39,NA,NA,NA,"7",12.3,8.7611,0.1292,32.2768,25.0234,5.1265,360.883561610523,5207.42394890194,"rockfishes",12
"2023_6_3-48_0","Pre-recruit",2023,6,3,NA,18,"48.0S0","48",0,750,750,11.1,56,NA,57,NA,"0.9159722222222223","0.92638888888888893",48.0039083333333,48.0106816666667,-124.838533333333,-124.84565,3.6,2.3,NA,27,NA,NA,NA,"12",12.3,8.8985,0.3825,32.4583,25.1445,4.8165,362.866474754599,5318.3700559382,"rockfishes",0
"2023_6_4-45.5_0","Pre-recruit",2023,6,4,NA,22,"45.5S0","45.5",0,700,700,4.4,118,NA,135,NA,"0.93472222222222223","0.94513888888888886",45.5160166666667,45.5133083333333,-124.1706,-124.207873333333,1.4,NA,32,45,NA,NA,NA,"22",10.3,8.5244,0.1973,33.2668,25.8351,3.1489,408.570805611257,5040.94230778805,"rockfishes",0
"2023_6_4-48_11","Pre-recruit",2023,6,4,NA,21,"48.0S7.5","48",11,7511,750,41.9,521,NA,559,NA,"0.1763888888888889","0.18680555555555556",48.0066833333333,48.0138633333333,-125.657205,-125.670711666667,3.6,2.5,29,41,NA,NA,NA,"15",12.6,NA,NA,NA,NA,NA,301.817429100741,5320.45973701034,"rockfishes",3
"2023_6_4-48_4","Pre-recruit",2023,6,4,NA,19,"48.0S3.5","48",4,754,750,22.7,162,NA,163,NA,"0.049999999999999996","0.060416666666666667",47.99953,48.0050266666667,-125.245473333333,-125.259861666667,3.6,2.7,27,40,NA,NA,NA,"14",12.6,8.8888,0.1716,32.2707,24.9992,5.6412,332.500698767813,5318.68773084958,"rockfishes",5
"2023_6_4-48_8","Pre-recruit",2023,6,4,NA,20,"48.0S5.5","48",8,758,750,32.5,162,NA,161,NA,"0.12152777777777778","0.13263888888888889",48.004435,48.0131933333333,-125.493428333333,-125.506395,4,2.6,29,43,NA,NA,NA,"17",12.7,8.9651,0.2486,32.2306,24.956,5.3749,314.023484184274,5319.80156400666,"rockfishes",4
"2023_6_5-45.5_2","Pre-recruit",2023,6,5,NA,23,"45.5S2","45.5",2,702,700,24.3,163,NA,162,NA,"0.0020833333333333333","0.013194444444444444",45.5177133333333,45.5208,-124.28489,-124.283668333333,2.1,3.1,30,44,NA,NA,NA,"28",11.3,8.9376,0.1153,32.3205,25.0307,5.583,399.647275785469,5041.26729117499,"rockfishes",1
"2023_6_5-45.5_4","Pre-recruit",2023,6,5,NA,24,"45.5S4","45.5",4,704,700,43.2,458,NA,458,NA,"0.10625","0.11666666666666665",45.5227683333333,45.5232633333333,-124.531586666667,-124.531658333333,2.2,1.5,33,48,NA,NA,NA,"35",12,9.5377,0.1582,32.3441,24.9546,6.5145,380.390509463881,5042.16682667528,"rockfishes",11
"2024_6_10-CR_7","Pre-recruit",2024,6,10,NA,20,NA,"CR",7,NA,NA,13,67,NA,65,NA,"0.91805555555555562","0.92152777777777783",46.1418716666667,46.1452416666667,-124.157276666667,-124.156571666667,4.3,2,NA,18,NA,NA,NA,"9",14,7.854,0.093,33.6886,26.2657,2.2229,410.61892579515,5110.46152614534,"rockfishes",2
"2024_6_10-GH_45","Pre-recruit",2024,6,10,NA,19,NA,"GH",45,NA,NA,80.7,1652,NA,1637,NA,"0.16805555555555554","0.17847222222222223",47.1098066666667,47.1192283333333,-125.261661666667,-125.274246666667,5.1,2.6,NA,40,NA,NA,NA,"7",12,10.9525,0.1639,32.0732,24.5061,6.479,328.411684698388,5219.84848592716,"rockfishes",73
"2024_6_10-GH_7","Pre-recruit",2024,6,10,NA,17,NA,"GH",7,NA,NA,43.7,131,NA,137,NA,"0.022222222222222223","0.032638888888888891",47.103995,47.1091733333333,-124.792331666667,-124.809543333333,3.9,3.2,NA,39,NA,NA,NA,"13",12,8.7916,0.1318,32.1933,24.9534,5.3019,364.00317248293,5218.27936562228,"rockfishes",8
"2024_6_10-GH_8","Pre-recruit",2024,6,10,NA,18,NA,"GH",8,NA,NA,57.2,174,NA,187,NA,"0.081250000000000003","0.091666666666666674",47.109805,47.1187033333333,-124.953703333333,-124.96663,4.1,3,NA,39,NA,NA,NA,"9",12,9.7699,0.142,32.5674,25.0914,5.8376,351.775231367858,5219.21832860659,"rockfishes",35
"2024_6_11-CR_20","Pre-recruit",2024,6,11,NA,21,NA,"CR",20,NA,NA,37,136,NA,137,NA,"0.016666666666666666","0.027083333333333334",46.1814816666667,46.1919616666667,-124.455133333333,-124.453893333333,3.9,2.5,NA,40,NA,NA,NA,"4",15,8.7255,0.1066,32.7246,25.3796,4.7469,387.695081135426,5115.24076107746,"rockfishes",7
"2024_6_11-CR_30","Pre-recruit",2024,6,11,NA,22,NA,"CR",30,NA,NA,55.6,514,NA,459,NA,"0.095833333333333326","0.098611111111111108",46.1783466666667,46.1807983333333,-124.66417,-124.662063333333,4.2,2.5,NA,33,NA,NA,NA,"10",15,9.8993,0.2178,32.2229,24.8012,5.9218,371.554825466216,5115.20938202577,"rockfishes",31
"2024_6_11-CR_40","Pre-recruit",2024,6,11,NA,23,NA,"CR",40,NA,NA,74.1,1088,NA,1245,NA,"0.18124999999999999","0.19166666666666665",46.1513466666667,46.137945,-124.904125,-124.908648333333,5.2,3.1,NA,40,NA,NA,NA,"17",15,10.57,0.2508,32.0753,24.5738,6.3328,352.962758226683,5112.62570121296,"rockfishes",10
"2024_6_2-RR_1","Pre-recruit",2024,6,2,NA,1,NA,"RR",1,NA,NA,6.1,52,NA,50,NA,"0.91319444444444453","0.92361111111111116",42.5078183333333,42.49327,-124.531063333333,-124.531083333333,5.1,3.3,NA,40,NA,NA,NA,"24",11,9.8445,0.3868,33.37,25.7058,5.7667,374.212792614635,4707.2969579386,"rockfishes",23
"2024_6_3-HH_1","Pre-recruit",2024,6,3,NA,5,NA,"HH",1,NA,NA,4.8,110,NA,120,NA,"0.92083333333333339","0.93125000000000002",44.0097983333333,44.0142916666667,-124.205565,-124.220628333333,4.7,2.9,NA,18,NA,NA,NA,"15",11,9.9521,0.2819,33.3604,25.6803,4.6762,403.36054761356,4873.66755799976,"rockfishes",0
"2024_6_3-RR_3","Pre-recruit",2024,6,3,NA,2,NA,"RR",3,NA,NA,22.6,127,NA,136,NA,"0.03125","0.041666666666666664",42.4854916666667,42.47617,-124.711958333333,-124.723231666667,4.7,3,NA,40,NA,NA,NA,"12",12,9.5801,0.1238,33.0975,25.5364,4.6313,359.300615913242,4705.1020175831,"rockfishes",43
"2024_6_3-RR_5","Pre-recruit",2024,6,3,NA,3,NA,"RR",5,NA,NA,39.1,1134,NA,1134,NA,"0.12361111111111112","0.13402777777777777",42.4930483333333,42.4857683333333,-124.905238333333,-124.91541,3.4,2.5,NA,41,NA,NA,NA,"13",12,9.8307,0.1497,32.343,24.9062,5.8824,343.434020766744,4706.27992676815,"rockfishes",24
"2024_6_3-RR_6","Pre-recruit",2024,6,3,NA,4,NA,"RR",6,NA,NA,47.2,1866,"Egg mass",1866,NA,"0.19513888888888889","0.20555555555555557",42.502695,42.4997233333333,-125.008775,-125.022658333333,3.7,2.3,NA,42,NA,NA,NA,"7",12,NA,NA,NA,NA,NA,334.950810779679,4707.54752874585,"rockfishes",18
"2024_6_3-RR_6","Pre-recruit",2024,6,3,NA,4,NA,"RR",6,NA,NA,47.2,1866,NA,1866,NA,"0.19513888888888889","0.20555555555555557",42.502695,42.4997233333333,-125.008775,-125.022658333333,3.7,2.3,NA,42,NA,NA,NA,"7",12,NA,NA,NA,NA,NA,334.950810779679,4707.54752874585,"rockfishes",7
"2024_6_4-HH_3","Pre-recruit",2024,6,4,NA,6,NA,"HH",3,NA,NA,37.2,310,NA,308,NA,"0.056944444444444443","0.067361111111111108",43.9866633333333,43.9783916666667,-124.621068333333,-124.63706,5.1,3.8,NA,38,NA,NA,NA,"17",12,8.0351,0.1008,33.7058,26.2527,2.3266,370.002536135986,4871.66891703704,"rockfishes",0
"2024_6_4-HH_5","Pre-recruit",2024,6,4,NA,7,NA,"HH",5,NA,NA,68.7,994,NA,1098,NA,"0.17500000000000002","0.18541666666666667",43.98855,43.9757316666667,-125.01154,-125.023868333333,5.6,3.6,NA,43,NA,NA,NA,"21",13,9.8877,0.1294,32.2675,24.838,5.4407,338.694334330755,4872.56808884219,"rockfishes",3
"2024_6_4-NH_20","Pre-recruit",2024,6,4,NA,9,NA,"NH",20,NA,NA,37,145,NA,174,NA,"0.00069444444444444447","0.011111111111111112",44.6522616666667,44.6521733333333,-124.551675,-124.571693333333,4.3,3.3,NA,39,NA,NA,NA,"4",13,9.4013,0.202,32.3878,25.0106,5.3753,376.966598164324,4945.49326315321,"rockfishes",17
"2024_6_4-NH_5","Pre-recruit",2024,6,4,NA,8,NA,"NH",5,NA,NA,9.3,63,NA,68,NA,"0.90138888888888891","0.91180555555555554",44.6465233333333,44.6444383333333,-124.186493333333,-124.20495,4.4,3.3,NA,17,NA,NA,NA,"2",12,10.103,0.165,33.3196,25.6231,4.4873,405.912896961548,4944.36948490029,"rockfishes",3
